-0.000258077,-0.0017068,0.000203887,0.999998
-0.000309777,-0.00175332,0.00024329,0.999998
-0.000173647,-0.00168105,-0.000195986,0.999999
-1.15124e-05,-0.00153214,-0.0003687,0.999999
-0.000128683,-0.00145947,-0.000322813,0.999999
-0.000245854,-0.00138681,-0.000276926,0.999999
-0.000363025,-0.00131414,-0.00023104,0.999999
-0.000480196,-0.00124148,-0.000185153,0.999999
-0.000631756,-0.000894693,-0.000290532,0.999999
-0.000485123,-0.000946586,-0.00041066,0.999999
-0.000338491,-0.000998478,-0.000530788,0.999999
-6.04512e-05,-0.0015536,-0.000110337,0.999999
9.51351e-05,-0.00171668,2.35713e-05,0.999999
-0.000256213,-0.0010808,-0.000302985,0.999999
-0.000397038,-0.000677926,-0.000436351,1
-0.000368084,-0.000609721,-0.000446299,1
-0.00033913,-0.000541516,-0.000456248,1
-0.00030642,-0.000686087,-0.000537271,1
-0.000273711,-0.000830658,-0.000618294,0.999999
-0.000241002,-0.000975228,-0.000699317,0.999999
-0.000114451,-0.00130511,-0.000296607,0.999999
0.00782831,-0.00310648,-0.00327439,0.999959
0.00185612,-0.00140137,0.000107922,0.999997
0.00016448,-0.00107897,-0.000355636,0.999999
0.000445346,-0.000940704,-0.000195869,0.999999
0.000618904,-0.000803218,-0.000181466,0.999999
0.000681651,-0.00091734,-0.000208052,0.999999
0.000597121,-0.0012259,-0.000233327,0.999999
0.000177836,-0.00110242,-9.51914e-05,0.999999
0.000275987,-0.00117267,-0.000387898,0.999999
0.000112814,-0.00124108,-0.000155951,0.999999
0.000420783,-0.00132275,4.31688e-05,0.999999
0.000458122,-0.00113195,-2.30458e-06,0.999999
0.000495461,-0.00094115,-4.77779e-05,0.999999
0.0005328,-0.000750352,-9.32513e-05,1
0.000570139,-0.000559553,-0.000138725,1
0.000693677,-0.000417957,-0.000150226,1
0.000817216,-0.000276361,-0.000161728,1
0.000813069,-0.000397984,-0.000253622,1
0.000808923,-0.000519607,-0.000345516,0.999999
0.000804777,-0.00064123,-0.00043741,0.999999
0.000330006,-0.000868681,-0.000345171,1
0.000135188,-0.000821578,1.41568e-05,1
0.00074921,-0.000544829,-0.000574188,0.999999
0.000645898,-0.000538738,-0.000524773,1
0.000542587,-0.000532646,-0.000475359,1
0.000444433,-0.000615486,-0.000529322,1
0.000346279,-0.000698325,-0.000583284,1
0.000248126,-0.000781165,-0.000637247,0.999999
0.000149972,-0.000864004,-0.00069121,0.999999
5.1818e-05,-0.000946843,-0.000745173,0.999999
-4.63357e-05,-0.00102968,-0.000799136,0.999999
-0.00014449,-0.00111252,-0.000853099,0.999999
-0.000242643,-0.00119536,-0.000907061,0.999999
5.41007e-05,-0.00122651,-0.000683877,0.999999
0.000350845,-0.00125767,-0.000460693,0.999999
0.000647588,-0.00128882,-0.000237508,0.999999
-0.0021721,-0.00441147,-0.00123236,0.999987
-0.000179354,-0.00140932,-0.000238362,0.999999
-5.80772e-05,-0.00121127,-0.000600953,0.999999
4.60442e-05,-0.00094198,-0.000800198,0.999999
0.00012441,-0.000712041,-0.000735264,0.999999
0.000202776,-0.000482101,-0.000670331,1
0.000152917,-0.00146045,-0.0003905,0.999999
0.000168792,-0.000708449,-0.00061811,1
0.000244995,-0.000385163,-0.000607572,1
0.000223733,-0.00024879,-0.000763013,1
0.00436264,-0.000428069,-0.000293801,0.99999
0.000241891,-0.000558549,-0.00101007,0.999999
0.000470253,-0.000501909,-0.000245073,1
0.000681658,-0.000742187,-0.000296898,0.999999
0.000857864,-0.000663208,-0.000497661,0.999999
0.00103407,-0.000584229,-0.000698424,0.999999
0.00022423,-0.00114464,-0.000114002,0.999999
0.000596517,-0.000987184,-0.000732862,0.999999
0.000616551,-0.000615691,-0.000582198,0.999999
0.000126489,-0.00117535,-0.000327753,0.999999
0.000122697,-0.00156743,7.10127e-05,0.999999
0.000234541,-0.00121685,-0.000628436,0.999999
0.000168591,-0.000617953,-0.000590096,1
0.000687329,-0.00144292,-0.000844443,0.999998
0.000128882,-0.00120611,-6.12955e-05,0.999999
0.000976582,-0.00120196,-0.000744768,0.999999
0.000251873,-0.00105247,-0.000124528,0.999999
-0.000112802,-0.00079884,-0.000109032,1
0.000214543,-0.00105497,-0.000796006,0.999999
0.000968966,-0.00110801,-0.000552958,0.999999
0.000783352,-0.000490873,-0.00163238,0.999998
0.000603947,-0.000522951,-0.00204775,0.999998
0.00174821,-0.000599935,-0.00223498,0.999996
0.00187765,-0.000463342,-0.00353965,0.999992
0.00199964,-6.96732e-05,-0.00350687,0.999992
0.00292969,-0.000630884,-0.00404779,0.999987
0.00407198,6.7896e-05,-0.00344231,0.999986
0.00600679,0.00123528,-0.000499513,0.999981
0.00758649,0.00177996,0.00277789,0.999966
0.0081091,0.00184204,0.00734446,0.999938
0.0079845,0.00170567,0.00955967,0.999921
0.00760218,0.000372674,0.00671355,0.999948
0.00650618,0.000892991,0.00172889,0.999977
0.0044866,-3.06933e-05,0.000820371,0.99999
0.00569215,-0.000298439,0.00583248,0.999967
0.00440793,-0.00075244,0.0115135,0.999924
0.00368566,-0.00073879,0.0180591,0.99983
0.00346232,-0.000533156,0.0241273,0.999703
0.00318489,-0.000672913,0.0288235,0.999579
0.00493867,-0.00118592,0.0374787,0.999285
0.00483336,-0.000710777,0.0483032,0.998821
0.00463615,-0.000362987,0.0563847,0.998398
0.00500199,-0.000180112,0.0618979,0.99807
0.00568005,-0.00145213,0.0657723,0.997817
0.00507447,-0.00054047,0.0655686,0.997835
0.0051417,-0.00114313,0.0675277,0.997703
0.00315058,-0.00137683,0.0693187,0.997589
0.00387302,-0.00132626,0.0718528,0.997407
0.00485506,-0.00197078,0.0726631,0.997343
0.00438092,-0.00103674,0.0735426,0.997282
0.00533068,-0.0007609,0.0731692,0.997305
0.00510387,-0.000717338,0.0717353,0.99741
0.003763,-0.00197381,0.0676569,0.9977
0.00481922,-0.00225648,0.0634478,0.997971
0.00587534,-0.0025391,0.0592376,0.998223
0.00511285,-0.00178319,0.0558135,0.998427
0.00490251,-0.00010974,0.0458562,0.998936
0.00461171,-0.00016993,0.0293607,0.999558
0.00542341,-0.000354093,0.0114593,0.99992
0.00537718,0.00113717,-0.00397743,0.999977
0.00607363,0.00114457,-0.0123145,0.999905
0.00485757,0.00109855,-0.00988496,0.999939
0.0034371,0.00109155,-0.0113017,0.99993
0.00530924,0.00128988,-0.0140575,0.999886
0.00511063,0.00117003,-0.0190184,0.999805
0.00761879,0.00228248,-0.0270955,0.999601
0.00632466,0.00196394,-0.0366502,0.999306
0.00831531,0.00246738,-0.0500859,0.998707
0.00659618,0.00151393,-0.0664349,0.997768
0.00556235,0.00144692,-0.0813088,0.996672
0.00254537,0.00250722,-0.0886228,0.996059
0.00324418,0.00250735,-0.091103,0.995833
0.00315433,0.00322692,-0.0947626,0.99549
0.00263044,0.00283417,-0.0954464,0.995427
0.00210654,0.00244142,-0.0961302,0.995364
0.00161607,0.00228806,-0.0945984,0.995512
0.00219501,0.00302915,-0.0847488,0.996395
0.000784267,0.00342609,-0.0656437,0.997837
0.00211378,0.00413476,-0.0388671,0.999234
0.00190593,0.00214915,-0.0126748,0.999916
0.0051903,0.00342577,0.00493016,0.999969
0.00558358,0.00457028,0.0144184,0.99987
0.00418216,0.00691483,0.0246033,0.999665
0.004198,0.00694245,0.0314388,0.999473
0.0038416,0.00480268,0.0345399,0.999384
0.00248421,0.00416721,0.0354495,0.99936
-0.000288451,0.00620818,0.0338036,0.999409
0.000689786,0.00550592,0.0429378,0.999062
-0.000446434,0.00649793,0.0515814,0.998648
0.00157031,0.00566008,0.0571373,0.998349
0.00308458,0.00406088,0.0669152,0.997746
0.000787678,0.00436119,0.0754196,0.997142
-0.0102716,0.00436413,0.0904893,0.995835
-0.0242203,-0.00433751,0.10995,0.993632
-0.0342004,-0.0161957,0.133222,0.990364
-0.0468817,-0.0173561,0.150808,0.987298
-0.0499368,-0.0158258,0.1614,0.985498
-0.0426087,-0.0141768,0.170254,0.984377
-0.0336342,-0.0157778,0.182876,0.982434
-0.0191597,-0.020434,0.20396,0.978578
-0.0109041,-0.0231178,0.222049,0.9747
-0.0048214,-0.025143,0.23685,0.971209
0.000984597,-0.0273343,0.255429,0.966441
0.00426659,-0.0207975,0.266604,0.963572
0.00846527,-0.00478844,0.270841,0.962575
0.00784922,0.0115344,0.267333,0.963503
0.00723905,0.022684,0.255673,0.96647
0.00476933,0.0329064,0.257557,0.965691
0.00110504,0.040541,0.263531,0.963798
-0.00510861,0.0472298,0.263784,0.963411
-0.00813284,0.0525573,0.269671,0.961483
-0.0134562,0.0509452,0.29131,0.955176
-0.0146836,0.0450477,0.314355,0.948123
-0.0142667,0.0398528,0.341231,0.939026
-0.0135985,0.0410215,0.374626,0.926168
-0.0153191,0.042431,0.410242,0.91086
-0.0143934,0.0412757,0.44136,0.896265
-0.0127199,0.0403841,0.471789,0.880694
-0.00878837,0.0370279,0.504104,0.862804
-0.0090935,0.0366561,0.534114,0.844568
-0.0146201,0.0346936,0.557121,0.829578
-0.0174047,0.0337406,0.572147,0.819272
-0.0190782,0.0324334,0.582879,0.811688
-0.0189323,0.0248189,0.590868,0.806164
-0.013912,0.0108399,0.596827,0.802176
-0.00133497,-0.00410117,0.602201,0.798333
0.0127356,-0.0172127,0.607457,0.794064
0.0230587,-0.0294898,0.610027,0.791496
0.0335268,-0.0391943,0.610343,0.790456
0.035632,-0.0408498,0.615483,0.786284
0.0348522,-0.0406701,0.62136,0.781693
0.0344562,-0.0404775,0.627952,0.776435
0.0326051,-0.0414322,0.635208,0.77054
0.0324257,-0.0418336,0.64366,0.763479
0.0279225,-0.0395414,0.652709,0.756061
0.0173953,-0.0349327,0.664248,0.746493
0.00354732,-0.0334662,0.667055,0.744248
-0.00929015,-0.0282399,0.667386,0.744118
-0.0174643,-0.0224409,0.665141,0.746177
-0.0213852,-0.0215783,0.657337,0.752984
-0.0208679,-0.0243557,0.6393,0.768288
-0.0159217,-0.0258704,0.628514,0.777205
-0.00861961,-0.02184,0.619693,0.784493
-0.00400808,-0.0115931,0.617086,0.7868
-0.00250964,-0.00853626,0.61203,0.790785
-0.0033284,-0.0100231,0.608159,0.793745
-0.00362288,-0.00987076,0.604861,0.796261
-0.00357592,-0.010323,0.603813,0.797051
-0.00221953,-0.0113096,0.606285,0.795164
-0.00160116,-0.0102993,0.60974,0.792533
-0.000982754,-0.00928884,0.613183,0.789886
0.00237774,-0.00856778,0.620864,0.783868
0.00757159,-0.00161346,0.630508,0.776144
0.011724,0.00641825,0.638176,0.769774
0.0184564,0.00650239,0.640546,0.76767
0.0168694,0.00323462,0.64218,0.766361
0.00635905,-0.00294542,0.644466,0.764601
-0.00484175,-0.0115351,0.645622,0.763555
-0.0125198,-0.0187582,0.645653,0.763297
-0.0148103,-0.0158814,0.644812,0.764033
-0.0121036,-0.013732,0.642943,0.765695
-0.00482966,-0.0116038,0.639426,0.76875
-0.000297223,-0.00874128,0.637842,0.770118
0.00055688,-0.00737957,0.638026,0.76998
0.000197506,-0.0088766,0.639529,0.768715
0.00189811,-0.00942533,0.64166,0.766929
0.00213238,-0.00942867,0.642537,0.766193
0.00297579,-0.00941085,0.644586,0.764468
0.00369045,-0.00899456,0.646915,0.7625
0.00319578,-0.00804813,0.646581,0.762796
0.00349791,-0.0075846,0.643156,0.765689
0.00410875,-0.00780653,0.63923,0.768965
0.00555658,-0.00719444,0.630172,0.776402
0.00752589,-0.00609845,0.619026,0.785311
0.0113596,-0.00307714,0.60622,0.79521
0.01519,-5.495e-05,0.59324,0.804882
0.0181472,0.00104637,0.58291,0.812333
0.0193678,0.00255805,0.572197,0.819884
0.0203296,0.00249122,0.56124,0.8274
0.0211339,0.00198361,0.553799,0.83238
0.0207501,0.00218995,0.54793,0.836264
0.0196738,0.00301257,0.54279,0.839632
0.018455,0.00295467,0.536227,0.843867
0.018122,0.00320112,0.529158,0.848324
0.0191354,0.00175779,0.518607,0.854797
0.0177402,0.00348793,0.506962,0.861779
0.0161409,0.00368405,0.490496,0.871286
0.0156006,0.00496805,0.469485,0.882789
0.0176512,0.00526788,0.436949,0.899298
0.0201027,0.00608625,0.399069,0.91668
0.0183934,0.00611235,0.368133,0.929571
0.0120398,0.00719079,0.351076,0.936242
0.0100599,0.00972174,0.345933,0.938155
0.00955975,0.0117874,0.342956,0.939229
0.010986,0.0113677,0.338605,0.940796
0.0132905,0.00914049,0.333456,0.942628
0.0112259,0.00800442,0.327727,0.944672
0.00848066,0.00663707,0.324294,0.945895
0.00785525,0.0064461,0.320068,0.94734
0.00935839,0.00745275,0.322656,0.946441
0.0187811,0.00635965,0.335048,0.941992
0.036159,0.00493585,0.344871,0.93794
0.0520612,0.00199456,0.345379,0.937016
0.0603894,-0.00228253,0.330826,0.941755
0.0549417,-0.00425897,0.307447,0.949968
0.0473659,-0.00444398,0.280559,0.958657
0.0356065,-0.00422264,0.254474,0.966415
0.0269615,-0.00463483,0.232119,0.972303
0.016453,-0.00774294,0.211368,0.977237
0.0093519,-0.0155059,0.1997,0.97969
0.00701871,-0.0279844,0.193383,0.980699
0.00808355,-0.039116,0.180562,0.982752
0.0184712,-0.0431085,0.159898,0.986019
0.0290491,-0.0445017,0.140688,0.988627
0.040102,-0.0419618,0.132061,0.989541
0.0470244,-0.0421477,0.110654,0.991851
0.0508098,-0.0437841,0.0743387,0.994975
0.0528084,-0.0452249,0.0396986,0.99679
0.0511893,-0.0462887,0.00619274,0.997596
0.048155,-0.0521706,-0.0288521,0.997059
0.0503314,-0.0589078,-0.0623297,0.995044
0.0510466,-0.0631028,-0.0861819,0.992968
0.0450912,-0.0652023,-0.103002,0.991517
0.0359358,-0.0684073,-0.115754,0.990268
0.0241037,-0.0702252,-0.125675,0.989289
0.0201309,-0.0742851,-0.136033,0.98771
0.018381,-0.0776836,-0.146864,0.98593
0.0194884,-0.0792048,-0.159941,0.983751
0.0236692,-0.0778438,-0.180638,0.980179
0.0299508,-0.0731042,-0.199128,0.976784
0.038036,-0.0665385,-0.223966,0.971579
0.0432452,-0.0642439,-0.251641,0.964717
0.0411133,-0.0707552,-0.293085,0.952578
0.0344321,-0.0793954,-0.337394,0.937377
0.0225621,-0.0834568,-0.367033,0.926182
0.00923644,-0.0800143,-0.381694,0.920773
-0.0033832,-0.0580078,-0.39304,0.917683
-0.0136596,-0.0308658,-0.40502,0.913685
-0.0166572,-0.00529232,-0.416268,0.909074
-0.012716,0.00519075,-0.421204,0.906862
0.00212477,-0.00397879,-0.422168,0.906506
0.0151845,-0.0187504,-0.42282,0.905893
0.0186375,-0.0290244,-0.424634,0.904708
0.0126754,-0.0260838,-0.429528,0.902588
-0.000612015,-0.0168807,-0.42999,0.902676
-0.019473,-0.00744969,-0.42771,0.903676
-0.0302674,-0.00114983,-0.424419,0.904959
-0.0339186,-0.000230534,-0.420301,0.90675
-0.0324159,-0.00219882,-0.421365,0.906309
-0.0265833,-0.0113021,-0.4169,0.908493
